comparison,description,feature,species,group_col,group1,group2,filters,n_group1,n_group2,prevalence_group1,prevalence_group2,prevalence_diff_group1_minus_group2,n_strata_total,n_strata_used,cmh_statistic,p_value,common_odds_ratio,common_odds_ratio_ci_low,common_odds_ratio_ci_high,q_value_bh,significant_fdr_0_05
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Gordonibacter pamelaeae,Gordonibacter pamelaeae,Gender,Male,Female,Condition=CRC,426,245,0.7394366197183099,0.8163265306122449,-0.07688991089393504,10,10,4.0358085611347265,0.04454432511574491,0.6642603256105782,0.4451049051500393,0.991320866328207,0.1702229566923109,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Coprobacter fastidiosus,Coprobacter fastidiosus,Gender,Male,Female,Condition=CRC,426,245,0.32629107981220656,0.2612244897959184,0.06506659001628817,10,10,3.9730775994147627,0.04623319894810529,1.4616013415898146,1.006400195793548,2.122692832002767,0.17058456163611266,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Gemmiger formicilis,Gemmiger formicilis,Gender,Male,Female,Condition=CRC,426,245,0.7300469483568075,0.6693877551020408,0.06065919325476665,10,10,3.584428180282658,0.05832348596719317,1.4088711876669857,0.9880897730196463,2.0088438091735177,0.20802043328298897,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Akkermansia muciniphila,Akkermansia muciniphila,Gender,Male,Female,Condition=CRC,426,245,0.5633802816901409,0.5020408163265306,0.061339465363610235,10,10,3.30098044217668,0.06923854512334426,1.3667496726599686,0.9747552028579516,1.9163833773230452,0.23898465574831732,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Clostridium sp. CAG:58,Clostridium sp. CAG:58,Gender,Male,Female,Condition=CRC,426,245,0.4812206572769953,0.4,0.08122065727699529,10,10,3.1883296695688164,0.07416575699608585,1.3566157561938958,0.9713304227566819,1.89472734183531,0.24754042387465583,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,Gender,Male,Female,Condition=CRC,426,245,0.16666666666666666,0.22040816326530613,-0.05374149659863947,10,10,3.1410585785390763,0.0763442428772303,0.6944150273679912,0.4636274767097092,1.040085530859111,0.24754042387465583,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Butyricimonas virosa,Butyricimonas virosa,Gender,Male,Female,Condition=CRC,426,245,0.6103286384976526,0.5551020408163265,0.055226597681326095,10,10,2.980549207961317,0.08427067277789746,1.3368297534995468,0.9601754002069802,1.8612368005433382,0.24901115851204147,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Anaerotignum lactatifermentans,Anaerotignum lactatifermentans,Gender,Male,Female,Condition=CRC,426,245,0.2793427230046948,0.22857142857142856,0.05077129443326625,10,10,2.9640639468653194,0.08513371768905909,1.3785621666161292,0.9514338508833895,1.9974416986118766,0.24901115851204147,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Phascolarctobacterium faecium,Phascolarctobacterium faecium,Gender,Male,Female,Condition=CRC,426,245,0.37089201877934275,0.43673469387755104,-0.06584267509820829,10,10,2.9533517130562488,0.08569965050093598,0.7434252407618419,0.5291190198391488,1.0445307537230786,0.24901115851204147,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,Gender,Male,Female,Condition=CRC,426,245,0.45539906103286387,0.39591836734693875,0.05948069368592512,10,10,2.9456948102086526,0.0861066622892106,1.340747065049512,0.9567588581684586,1.8788461450778358,0.24901115851204147,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Alistipes shahii,Alistipes shahii,Gender,Male,Female,Condition=CRC,426,245,0.6971830985915493,0.6489795918367347,0.04820350675481455,10,10,2.848738756731031,0.09144565039298702,1.356053780846589,0.9527439734243408,1.9300902528294581,0.2545216141499383,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Bacteroides ovatus,Bacteroides ovatus,Gender,Male,Female,Condition=CRC,426,245,0.8215962441314554,0.7918367346938775,0.02975950943757788,10,10,2.8256459756250467,0.09276956029764105,1.4192118301688663,0.9393123157859538,2.1442944854885106,0.2545216141499383,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Gender,Male,Female,Condition=CRC,426,245,0.9248826291079812,0.9673469387755103,-0.04246430966752901,10,10,2.7622230716460674,0.0965140369013402,0.5590896841409423,0.27945103176952385,1.118554735452252,0.25556362814403866,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Prevotella copri,Prevotella copri,Gender,Male,Female,Condition=CRC,426,245,0.5093896713615024,0.4489795918367347,0.06041007952476768,10,10,2.7389964095209143,0.0979262500365008,1.3383026249077778,0.9493527401465254,1.886605304956104,0.25556362814403866,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Phocaeicola massiliensis,Phocaeicola massiliensis,Gender,Male,Female,Condition=CRC,426,245,0.3779342723004695,0.3183673469387755,0.059566925361694,10,10,2.4776145412396056,0.11547727556782239,1.3130452456599404,0.9349430687525976,1.8440564722838726,0.2864516955548208,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Streptococcus salivarius,Streptococcus salivarius,Gender,Male,Female,Condition=CRC,426,245,0.8051643192488263,0.8693877551020408,-0.06422343585321455,10,10,2.436764362028296,0.11852047381987396,0.6837893702097609,0.4254346357404159,1.099035817801054,0.2864516955548208,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,Gender,Male,Female,Condition=CRC,426,245,0.5164319248826291,0.46530612244897956,0.05112580243364956,10,10,2.4088465573488103,0.12065123500150321,1.3071500795375306,0.9276372897467937,1.8419282507512829,0.2864516955548208,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,Gender,Male,Female,Condition=CRC,426,245,0.3051643192488263,0.2530612244897959,0.05210309475903041,10,10,2.4040081585124624,0.12102480891340595,1.3381232841109836,0.9240165826161536,1.9378157894205108,0.2864516955548208,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_[Ruminococcus] gnavus,[Ruminococcus] gnavus,Gender,Male,Female,Condition=CRC,426,245,0.7300469483568075,0.7959183673469388,-0.06587141899013127,10,10,2.376826892792727,0.12314745790207249,0.7363734013160308,0.4989021348721459,1.0868780633795083,0.2864516955548208,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_[Eubacterium] rectale,[Eubacterium] rectale,Gender,Male,Female,Condition=CRC,426,245,0.7887323943661971,0.7428571428571429,0.04587525150905425,10,10,2.255694941115269,0.13312368208359215,1.3455470485819327,0.9121240138709358,1.9849240151720562,0.30306880814775233,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Klebsiella pneumoniae,Klebsiella pneumoniae,Gender,Male,Female,Condition=CRC,426,245,0.284037558685446,0.23265306122448978,0.05138449746095622,10,10,2.066539228524542,0.150562840310557,1.317941099030219,0.8977788920759784,1.9347400076387438,0.33562966485894996,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,Gender,Male,Female,Condition=CRC,426,245,0.49295774647887325,0.563265306122449,-0.07030755964357571,10,10,2.0026675448026214,0.15702265428355233,0.7899052957009125,0.5691135158364635,1.0963548726466021,0.34288620425183874,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Roseburia inulinivorans,Roseburia inulinivorans,Gender,Male,Female,Condition=CRC,426,245,0.8075117370892019,0.7714285714285715,0.03608316566063041,10,10,1.9636121120222738,0.16112753586918194,1.3329891256411956,0.8934033870773815,1.9888664345569327,0.3448129267600493,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,Gender,Male,Female,Condition=CRC,426,245,0.4671361502347418,0.4122448979591837,0.05489125227555813,10,10,1.8971753966235676,0.16839482305623277,1.2690971391648667,0.9048314836810907,1.7800082973285556,0.35329894249052757,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Alistipes finegoldii,Alistipes finegoldii,Gender,Male,Female,Condition=CRC,426,245,0.7089201877934272,0.6653061224489796,0.04361406534444767,10,10,1.6687229574038314,0.19642967111789522,1.2738314359929128,0.8830322752478866,1.8375846192804828,0.39904697896745533,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Enterocloster bolteae,Enterocloster bolteae,Gender,Male,Female,Condition=CRC,426,245,0.6971830985915493,0.6693877551020408,0.027795343489508406,10,10,1.65958930661023,0.19765878397453396,1.2660700035294188,0.8808414338740803,1.8197750380417823,0.39904697896745533,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_[Eubacterium] siraeum,[Eubacterium] siraeum,Gender,Male,Female,Condition=CRC,426,245,0.4812206572769953,0.44081632653061226,0.040404330746383055,10,10,1.5693498899516634,0.21030145056257743,1.2674912846336683,0.874956336443699,1.836130661276356,0.41670842981844053,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Alistipes putredinis,Alistipes putredinis,Gender,Male,Female,Condition=CRC,426,245,0.744131455399061,0.7061224489795919,0.03800900641946914,10,10,1.4458930273959698,0.2291880959489082,1.2585308032172215,0.8658453060564661,1.8293103532090877,0.4386958766174393,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Phocaeicola dorei,Phocaeicola dorei,Gender,Male,Female,Condition=CRC,426,245,0.6572769953051644,0.6244897959183674,0.03278719938679697,10,10,1.4433510167377817,0.2295978419680056,1.2356715121219004,0.8758759208411513,1.7432652839722709,0.4386958766174393,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Phocaeicola vulgatus,Phocaeicola vulgatus,Gender,Male,Female,Condition=CRC,426,245,0.8826291079812206,0.8693877551020408,0.013241352879179824,10,10,1.2898988388029742,0.25606659421300404,1.334105834736878,0.8110204883716118,2.1945664798833726,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Phocaeicola plebeius,Phocaeicola plebeius,Gender,Male,Female,Condition=CRC,426,245,0.4107981220657277,0.3836734693877551,0.027124652677972594,10,10,1.2562928448080661,0.2623539727053017,1.2073194176165198,0.8649051146628179,1.6852948970271078,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Dialister invisus,Dialister invisus,Gender,Male,Female,Condition=CRC,426,245,0.20892018779342722,0.24897959183673468,-0.04005940404330746,10,10,1.2560780733215093,0.26239476541947493,0.795592762027307,0.5353574317885408,1.1823275542763982,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Streptococcus parasanguinis,Streptococcus parasanguinis,Gender,Male,Female,Condition=CRC,426,245,0.784037558685446,0.8326530612244898,-0.04861550253904379,10,10,1.2230160979924827,0.26876955272942604,0.7857992938168292,0.5140193526729668,1.2012787591596485,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Veillonella parvula,Veillonella parvula,Gender,Male,Female,Condition=CRC,426,245,0.4812206572769953,0.5428571428571428,-0.061636485580147504,10,10,1.2182782414763973,0.2696988126432385,0.8311425048320982,0.5990302497066444,1.1531936219863188,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,Gender,Male,Female,Condition=CRC,426,245,0.23943661971830985,0.27755102040816326,-0.03811440068985342,10,10,1.2174152442306991,0.26986850845027677,0.8116373161149052,0.5618775991700218,1.1724175049571073,0.46574081297063896,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Coprococcus catus,Coprococcus catus,Gender,Male,Female,Condition=CRC,426,245,0.6455399061032864,0.6081632653061224,0.03737664079716396,10,10,1.1805654032885835,0.277240920749637,1.2099421158117014,0.8587240582410341,1.704808325288564,0.4708695003208121,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,Gender,Male,Female,Condition=CRC,426,245,0.7769953051643192,0.7591836734693878,0.017811631694931496,10,10,1.0566593308973204,0.3039783526081633,1.237917560870612,0.824691933856023,1.8581967697278137,0.5082138082667731,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Alistipes inops,Alistipes inops,Gender,Male,Female,Condition=CRC,426,245,0.2347417840375587,0.27346938775510204,-0.03872760371754336,10,10,0.9309387082197347,0.33461912108109615,0.8309062936045336,0.5704970537166493,1.2101820057681305,0.550834553164266,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,Gender,Male,Female,Condition=CRC,426,245,0.4084507042253521,0.45714285714285713,-0.048692152917505005,10,10,0.8644624534537407,0.35249291138526173,0.854274156082738,0.6127004365955094,1.1910948485787696,0.5714657805791364,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Streptococcus thermophilus,Streptococcus thermophilus,Gender,Male,Female,Condition=CRC,426,245,0.3967136150234742,0.4489795918367347,-0.052265976813260506,10,10,0.7782626429748506,0.3776730124977097,0.8474556259838241,0.5887359755320922,1.2198694624743325,0.601020693617421,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Intestinibacter bartlettii,Intestinibacter bartlettii,Gender,Male,Female,Condition=CRC,426,245,0.38497652582159625,0.42448979591836733,-0.03951327009677108,10,10,0.7643934981794374,0.38195707631761333,0.858894399022648,0.610319212468699,1.2087110705372224,0.601020693617421,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium ventriosum,Eubacterium ventriosum,Gender,Male,Female,Condition=CRC,426,245,0.5516431924882629,0.5306122448979592,0.02103094759030366,10,10,0.6776081051739434,0.4104115832311207,1.146997997574371,0.8288676844092022,1.5872309069177297,0.6364353537062307,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,Gender,Male,Female,Condition=CRC,426,245,0.6384976525821596,0.673469387755102,-0.034971735172942386,10,10,0.5940825526304806,0.4408447490616928,0.8728139875991981,0.6176174999136003,1.233456398264919,0.6738626878514448,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Bacteroides finegoldii,Bacteroides finegoldii,Gender,Male,Female,Condition=CRC,426,245,0.3051643192488263,0.27755102040816326,0.027613298840663048,10,10,0.5607870518816889,0.45394330114324155,1.143662700008478,0.80499085440515,1.6248189209021582,0.6841117355257302,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Bifidobacterium longum,Bifidobacterium longum,Gender,Male,Female,Condition=CRC,426,245,0.7863849765258216,0.7755102040816326,0.010874772444188996,10,10,0.497413409131544,0.48063885788165517,1.148643290845333,0.7799415493774556,1.691641393713565,0.7000296810665088,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Gender,Male,Female,Condition=CRC,426,245,0.16901408450704225,0.1469387755102041,0.022075308996838156,10,10,0.49620372243640715,0.4811729398759321,1.1719632469586279,0.7487639848925505,1.8343535211818582,0.7000296810665088,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium ramulus,Eubacterium ramulus,Gender,Male,Female,Condition=CRC,426,245,0.6103286384976526,0.6448979591836734,-0.03456932068602081,10,10,0.4779052055376144,0.48937270767794316,0.8869046646045448,0.6321719619111402,1.2442815111877212,0.7000296810665088,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Klebsiella variicola,Klebsiella variicola,Gender,Male,Female,Condition=CRC,426,245,0.2112676056338028,0.18775510204081633,0.023512503592986483,10,10,0.4750457279019545,0.49067501009334724,1.1558879250362089,0.7624830715667436,1.7522708963218727,0.7000296810665088,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Eubacterium sp. CAG:38,Eubacterium sp. CAG:38,Gender,Male,Female,Condition=CRC,426,245,0.5093896713615024,0.49387755102040815,0.015512120341094227,10,10,0.4398159546983119,0.5072112995599969,1.1157693632963879,0.806620426341795,1.5434040986501116,0.713406750170743,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Roseburia intestinalis,Roseburia intestinalis,Gender,Male,Female,Condition=CRC,426,245,0.5610328638497653,0.5306122448979592,0.030420618951806033,10,10,0.4271592443952506,0.5133861660107215,1.1177028155154403,0.8025201097193958,1.556670753394517,0.713406750170743,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Roseburia hominis,Roseburia hominis,Gender,Male,Female,Condition=CRC,426,245,0.7183098591549296,0.6979591836734694,0.02035067548146019,10,10,0.4065281362149875,0.5237369672171825,1.1221244557817398,0.7888164286042579,1.596269104703417,0.7182919360595553,False
Male_vs_Female__CRC,Male vs Female within CRC samples,PA_Ruminococcus bicirculans,Ruminococcus bicirculans,Gender,Male,Female,Condition=CRC,426,245,0.45305164319248825,0.47346938775510206,-0.020417744562613804,10,10,0.3937636139889957,0.5303276911093913,0.8980543313482056,0.6423871653841837,1.255475864887399,0.7182919360595553,False
