feature,species,group_a,group_b,n_group_a,n_group_b,n_blocks,blocks,z,p_value,median_group_a,median_group_b,median_difference_a_minus_b,direction,comparison,test,blocking_variable,filter_sex,filter_condition,note,p_adj_BH,significant_FDR_0_05
rCLR_Dorea longicatena,Dorea longicatena,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5702457058230301,0.5685110601266435,0.7417471455699909,0.4451730979353565,0.2965740476346344,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.7974634820725769,False
rCLR_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5562853322113483,0.5780158126655851,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.7974634820725769,False
rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5484574961931645,0.5833778064724822,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.7974634820725769,False
rCLR_Alistipes finegoldii,Alistipes finegoldii,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5406027102795857,0.5887814493806875,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.7974634820725769,False
rCLR_Bacteroides finegoldii,Bacteroides finegoldii,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5174608746717875,0.6048344743652414,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8089661094635104,False
rCLR_Gordonibacter pamelaeae,Gordonibacter pamelaeae,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.4930063702459587,0.622008086246066,-1.699244679435047,-1.737610449080966,0.03836576964591898,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8216650028188773,False
rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.45710273590714157,0.6475972038957226,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8450353758151503,False
rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Male,Female,358,212,8,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;ZellerG_2014,-0.4430687530359833,0.6577160056290119,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8478989470157141,False
rCLR_Bacteroides ovatus,Bacteroides ovatus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.40382008029526606,0.6863450291760822,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.865583568283072,False
rCLR_Flavonifractor plautii,Flavonifractor plautii,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.40209635528921134,0.6876131149912255,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.865583568283072,False
rCLR_Eubacterium ramulus,Eubacterium ramulus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3780331200933012,0.7054059901847141,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.873025948193077,False
rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.3552493117979362,0.7224028252883268,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.873025948193077,False
rCLR_Coprococcus eutactus,Coprococcus eutactus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.34740129552923504,0.7282898601895111,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.873025948193077,False
rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.346824700807651,0.728723019052227,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.873025948193077,False
rCLR_Coprococcus catus,Coprococcus catus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.33938344142150323,0.7343208910035227,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.873025948193077,False
rCLR_Coprococcus comes,Coprococcus comes,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.3165230441902018,0.7516055368611128,0.1131138534770651,0.0,0.1131138534770651,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8837559609246052,False
rCLR_Desulfovibrio piger,Desulfovibrio piger,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3032837768793744,0.761673608507597,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.8858595229381835,False
rCLR_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,Male,Female,406,238,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.24480541731963054,0.8066070991180998,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9208208073327016,False
rCLR_Odoribacter splanchnicus,Odoribacter splanchnicus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.2416402717388188,0.8090589142740273,0.035857372831247944,0.0,0.035857372831247944,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9208208073327016,False
rCLR_Acidaminococcus intestini,Acidaminococcus intestini,Male,Female,406,238,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.23069573894045012,0.8175511840804359,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9208208073327016,False
rCLR_Enterocloster bolteae,Enterocloster bolteae,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.19870505372913433,0.842493470553432,-0.6976217788426828,-0.8462596153863751,0.14863783654369223,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9358617382373818,False
rCLR_Adlercreutzia equolifaciens_1,Adlercreutzia equolifaciens_1,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.17573780641000844,0.8604999322837769,-0.3458631581635214,-0.5102962676758604,0.16443310951233903,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9358617382373818,False
rCLR_Bacteroides uniformis,Bacteroides uniformis,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.16933866253670213,0.8655302667812053,2.251439854117307,2.598744891447362,-0.347305037330055,higher_in_Female,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9358617382373818,False
rCLR_Butyricimonas virosa,Butyricimonas virosa,Male,Female,406,238,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.16176364351196043,0.8714919841743934,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9358617382373818,False
rCLR_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.1577711427917209,0.8746371385396092,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9358617382373818,False
rCLR_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.11074511597300891,0.9118184686221849,-0.95368995926146,-0.9731277316330011,0.019437772371541095,higher_in_Male,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9588702725562691,False
rCLR_Klebsiella variicola,Klebsiella variicola,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.10791483341642286,0.9140632504742005,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9588702725562691,False
rCLR_Holdemanella biformis,Holdemanella biformis,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.031728483835981064,0.9746885795013476,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9952037371038049,False
rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.02979955049472004,0.9762269172620439,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9952037371038049,False
rCLR_Dialister invisus,Dialister invisus,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.028037249631481697,0.9776324419058582,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9952037371038049,False
rCLR_[Ruminococcus] lactaris,[Ruminococcus] lactaris,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.009539235113524943,0.9923889070123381,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9952037371038049,False
rCLR_Escherichia coli,Escherichia coli,Male,Female,426,245,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.006011260296952753,0.9952037371038049,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_CRC,van_elteren_blocked_wilcoxon,Study,,CRC,ok,0.9952037371038049,False
rCLR_Collinsella aerofaciens,Collinsella aerofaciens,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,4.150393018698235,3.319048729329002e-05,1.226993653165482,0.9760473649548989,0.25094628821058307,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.0035513821403820325,True
rCLR_Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,3.966195738049799,7.302889621666056e-05,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.00390704594759134,True
rCLR_Dorea formicigenerans,Dorea formicigenerans,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,3.525018928227664,0.0004234525330901457,0.0493002550390049,0.0,0.0493002550390049,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.015103140346881863,True
rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.2328158912542246,0.001225765319467025,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.028027485788507372,True
rCLR_Roseburia inulinivorans,Roseburia inulinivorans,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,3.2138467386216174,0.0013096955975938024,0.8459518347265913,0.0319779136082893,0.813973921118302,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.028027485788507372,True
rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.8506735998041517,0.004362672803762923,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.07780099833377213,False
rCLR_Odoribacter splanchnicus,Odoribacter splanchnicus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.735100321008525,0.006236126693459777,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.08425545321952145,False
rCLR_Parabacteroides distasonis,Parabacteroides distasonis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,2.731771932035762,0.006299473137908146,1.2087630231648836,0.7803428334199145,0.4284201897449691,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.08425545321952145,False
rCLR_[Ruminococcus] torques,[Ruminococcus] torques,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,2.6133483349714997,0.00896598681098721,0.2715445091175121,0.0,0.2715445091175121,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.09488200267416189,False
rCLR_Parasutterella excrementihominis,Parasutterella excrementihominis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.6118975686044457,0.009004122746958712,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.09488200267416189,False
rCLR_Alistipes putredinis,Alistipes putredinis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.58442242127192,0.009754224573979259,0.6937414920574143,1.1836612266612956,-0.4899197346038813,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.09488200267416189,False
rCLR_Alistipes shahii,Alistipes shahii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.427399835569763,0.015207485506258603,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.13560007909747254,False
rCLR_Anaerotignum lactatifermentans,Anaerotignum lactatifermentans,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.302574934254908,0.0213027708103464,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.17533819051592806,False
rCLR_Prevotella copri,Prevotella copri,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,2.2625150298049266,0.023665601305050323,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.1808728099743132,False
rCLR_Bacteroides salyersiae,Bacteroides salyersiae,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.0442253275657647,0.040931292174307625,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.2729690742036126,False
rCLR_Acidaminococcus intestini,Acidaminococcus intestini,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,2.0256565248232867,0.042799994760027334,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.2729690742036126,False
rCLR_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.020139512580592,0.04336891833141508,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.2729690742036126,False
rCLR_Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.9897118475027693,0.04662268684912505,0.228510482493178,0.2508100681891166,-0.022299585695938595,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.2771459718253545,False
rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.9301354719311041,0.053590054319160356,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.3017966216921136,False
rCLR_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.870135606694421,0.06146498900272144,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.3288376911645597,False
rCLR_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.8080061015411801,0.07060555095545093,0.0375076945868142,0.0,0.0375076945868142,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.3597520929634881,False
rCLR_Veillonella atypica,Veillonella atypica,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.699210775071627,0.08927947688647558,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.41606188948566886,False
rCLR_Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.698391665484374,0.08943386409505032,2.9267910635594325,2.679169844515793,0.24762121904363932,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.41606188948566886,False
rCLR_Coprococcus catus,Coprococcus catus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.6580361760177653,0.09731016477469297,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4338411512871728,False
rCLR_Roseburia faecis,Roseburia faecis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.622841846151791,0.10462321771306421,0.8683688910613259,0.2915622165833218,0.576806674478004,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4477873718119148,False
rCLR_Roseburia intestinalis,Roseburia intestinalis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.5950555712254804,0.11069980945802656,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.45557229276957084,False
rCLR_Holdemanella biformis,Holdemanella biformis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.5190015834897952,0.12876209739453026,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4781984888174109,False
