contrast,group1_label,group0_label,n_group1,n_group0,feature,mean_group1,mean_group0,median_group1,median_group0,mean_diff_clr,median_diff_clr,abs_mean_diff,ranksum_stat,p_value,rank_biserial,fdr_bh,significant_fdr_0_05
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Alistipes,3.6173004264799395,3.4967598221946257,4.694137382126343,4.45902782270435,0.12054060428531388,0.23510955942199274,0.12054060428531388,0.511027968833172,0.6093314724032409,0.022970545977011536,0.7701272776207628,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Mogibacterium,-1.5685543111987768,-1.7045883379513278,-1.570815309311104,-1.6108799479626805,0.13603402675255105,0.04006463865157661,0.13603402675255105,0.4502959506450233,0.6524970584139752,0.020240660919540243,0.8133867440502978,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Dialister,-0.2716007463102778,-0.3201808570924942,-1.0094059083694495,-1.2627142420299755,0.04858011078221641,0.25330833366052596,0.04858011078221641,0.42991876033189447,0.667254738167423,0.019324712643678188,0.8205429888275066,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Blautia,3.2060132814832385,3.06855007404419,3.6137124040925723,3.6635619471016776,0.1374632074390485,-0.04984954300910527,0.1374632074390485,0.3971554347303932,0.6912528432562777,0.017852011494252862,0.8387201164842836,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Oscillibacter,0.8901182890583669,0.769111450447639,0.8047402641057069,-0.31615003353731597,0.12100683861072792,1.1208902976430228,0.12100683861072792,0.35120686833804393,0.725433157746174,0.01578663793103452,0.8573300955182057,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Clostridium,1.8933237177678233,1.8418769986021033,2.6322144869847994,2.296175221517695,0.05144671916571997,0.3360392654671043,0.05144671916571997,0.35759971235784904,0.7206428936003144,0.01607399425287359,0.8573300955182057,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Erysipelatoclostridium,-0.3776150082497209,-0.4387291975704315,-0.930489408512488,-0.9381747311234281,0.06111418932071061,0.007685322610940126,0.06111418932071061,0.3328274417811042,0.7392645425168269,0.01496048850574705,0.8624752996029648,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Eubacterium,3.2255648600453815,3.068399595979979,3.9031089352558466,3.7951293842275255,0.15716526406540243,0.10797955102832102,0.15716526406540243,0.30046366893084075,0.7638235048706066,0.013505747126436818,0.864291563266449,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Dielma,-2.0664244468469524,-2.1634991667290167,-2.3553315519838214,-2.3218238403583897,0.09707471988206429,-0.033507711625431646,0.09707471988206429,-0.29327171940856,0.7693144684020041,-0.013182471264367779,0.864291563266449,False
CRC_vs_Control__within_Female,CRC_Female,Control_Female,290,384,Streptococcus,2.9217213651486795,2.8483650061459085,3.1555315375082897,2.920698596310883,0.07335635900277104,0.2348329411974066,0.07335635900277104,0.3100529349605484,0.7565207021520872,0.013936781609195315,0.864291563266449,False
